time,flux
4.18,999653.0
4.1899999999999995,999655.0
4.2,999651.0
4.21,999657.0
4.22,999653.0
4.2299999999999995,999651.0
4.24,999648.0
4.25,999649.0
4.26,999639.0
4.27,999648.0
4.28,999643.0
4.29,999639.0
4.3,999632.0
4.31,999612.0
4.32,999607.0
4.33,999602.0
4.34,999587.0
4.35,999579.0
4.36,999573.0
4.37,999563.0
4.38,999567.0
4.39,999568.0
4.3999999999999995,999560.0
4.41,999550.0
4.42,999541.0
4.43,999530.0
4.4399999999999995,999522.0
4.45,999528.0
4.46,999515.0
4.47,999508.0
4.4799999999999995,999504.0
4.49,999494.0
4.5,999487.0
4.51,999481.0
4.52,999464.0
4.53,999477.0
4.54,999475.0
4.55,999464.0
4.56,999457.0
4.57,999465.0
4.58,999455.0
4.59,999443.0
4.6,999447.0
4.61,999445.0
4.62,999434.0
4.63,999432.0
4.64,999437.0
4.6499999999999995,999436.0
4.66,999444.0
4.67,999442.0
4.68,999439.0
4.6899999999999995,999434.0
4.7,999424.0
4.71,999419.0
4.72,999415.0
4.7299999999999995,999417.0
4.74,999401.0
4.75,999401.0
4.76,999403.0
4.77,999399.0
4.78,999401.0
4.79,999398.0
4.8,999391.0
4.81,999387.0
4.82,999395.0
4.83,999402.0
4.84,999390.0
4.85,999393.0
4.86,999383.0
4.87,999371.0
4.88,999370.0
4.89,999373.0
4.8999999999999995,999366.0
4.91,999352.0
4.92,999336.0
4.93,999333.0
4.9399999999999995,999330.0
4.95,999343.0
4.96,999325.0
4.97,999328.0
4.9799999999999995,999322.0
4.99,999311.0
5.0,999310.0
5.01,999300.0
5.02,999284.0
5.03,999273.0
5.04,999280.0
5.05,999278.0
5.06,999275.0
5.07,999263.0
5.08,999264.0
5.09,999261.0
5.1,999257.0
5.11,999242.0
5.12,999248.0
5.13,999249.0
5.14,999246.0
5.1499999999999995,999238.0
5.16,999224.0
5.17,999235.0
5.18,999228.0
5.1899999999999995,999229.0
5.2,999231.0
5.21,999239.0
5.22,999246.0
5.2299999999999995,999242.0
5.24,999234.0
5.25,999235.0
5.26,999231.0
5.27,999220.0
5.28,999220.0
5.29,999224.0
5.3,999216.0
5.31,999210.0
5.32,999202.0
5.33,999199.0
5.34,999192.0
5.35,999200.0
5.36,999204.0
5.37,999215.0
5.38,999220.0
5.39,999221.0
5.3999999999999995,999220.0
5.41,999215.0
5.42,999207.0
5.43,999200.0
5.4399999999999995,999196.0
5.45,999194.0
5.46,999198.0
5.47,999194.0
5.4799999999999995,999194.0
5.49,999190.0
5.5,999186.0
5.51,999184.0
5.52,999196.0
5.53,999197.0
5.54,999193.0
5.55,999178.0
5.56,999166.0
5.57,999165.0
5.58,999163.0
5.59,999171.0
5.6,999155.0
5.61,999148.0
5.62,999129.0
5.63,999137.0
5.64,999122.0
5.6499999999999995,999122.0
5.66,999115.0
5.67,999110.0
5.68,999113.0
5.6899999999999995,999104.0
5.7,999113.0
5.71,999106.0
5.72,999107.0
5.7299999999999995,999107.0
5.74,999116.0
5.75,999113.0
5.76,999110.0
5.77,999114.0
5.78,999109.0
5.79,999122.0
5.8,999130.0
5.81,999122.0
5.82,999118.0
5.83,999117.0
5.84,999117.0
5.85,999120.0
5.86,999111.0
5.87,999103.0
5.88,999107.0
5.89,999100.0
5.8999999999999995,999086.0
5.91,999092.0
5.92,999083.0
5.93,999086.0
5.9399999999999995,999096.0
5.95,999091.0
5.96,999080.0
5.97,999080.0
5.9799999999999995,999076.0
5.99,999078.0
6.0,999082.0
6.01,999103.0
6.02,999108.0
6.03,999103.0
6.04,999112.0
6.05,999112.0
6.06,999120.0
6.07,999124.0
6.08,999126.0
6.09,999121.0
6.1,999117.0
6.11,999117.0
6.12,999113.0
6.13,999101.0
6.14,999101.0
6.15,999095.0
6.16,999088.0
6.17,999084.0
6.18,999091.0
6.1899999999999995,999084.0
6.2,999079.0
6.21,999080.0
6.22,999084.0
6.2299999999999995,999089.0
6.24,999091.0
6.25,999091.0
6.26,999094.0
6.27,999092.0
6.28,999089.0
6.29,999088.0
6.3,999081.0
6.31,999076.0
6.32,999072.0
6.33,999076.0
6.34,999072.0
6.35,999064.0
6.36,999049.0
6.37,999052.0
6.38,999049.0
6.39,999052.0
6.4,999057.0
6.41,999057.0
6.42,999049.0
6.43,999043.0
6.4399999999999995,999031.0
6.45,999026.0
6.46,999013.0
6.47,999014.0
6.4799999999999995,999013.0
6.49,999014.0
6.5,999011.0
6.51,999007.0
6.52,999008.0
6.53,999001.0
6.54,999001.0
6.55,998990.0
6.56,998980.0
6.57,998979.0
6.58,998985.0
6.59,998982.0
6.6,998981.0
6.61,998976.0
6.62,998954.0
6.63,998945.0
6.64,998949.0
6.65,998940.0
6.66,998928.0
6.67,998917.0
6.68,998919.0
6.6899999999999995,998921.0
6.7,998928.0
6.71,998929.0
6.72,998934.0
6.7299999999999995,998949.0
6.74,998949.0
6.75,998952.0
6.76,998951.0
6.77,998945.0
6.78,998946.0
6.79,998941.0
6.8,998943.0
6.81,998946.0
6.82,998940.0
6.83,998939.0
6.84,998938.0
6.85,998930.0
6.86,998928.0
6.87,998932.0
6.88,998929.0
6.89,998924.0
6.9,998916.0
6.91,998917.0
6.92,998921.0
6.93,998913.0
6.9399999999999995,998917.0
6.95,998931.0
6.96,998934.0
6.97,998935.0
6.9799999999999995,998930.0
6.99,998927.0
7.0,998931.0
7.01,998922.0
7.02,998924.0
7.03,998921.0
7.04,998922.0
7.05,998918.0
7.06,998928.0
7.07,998920.0
7.08,998922.0
7.09,998921.0
7.1,998914.0
7.11,998914.0
7.12,998911.0
7.13,998922.0
7.14,998921.0
7.15,998922.0
7.16,998914.0
7.17,998904.0
7.18,998909.0
7.1899999999999995,998907.0
7.2,998905.0
7.21,998902.0
7.22,998896.0
7.2299999999999995,998910.0
7.24,998922.0
7.25,998917.0
7.26,998924.0
7.27,998920.0
7.28,998930.0
7.29,998928.0
7.3,998931.0
7.31,998941.0
7.32,998938.0
7.33,998937.0
7.34,998931.0
7.35,998931.0
7.36,998930.0
7.37,998929.0
7.38,998924.0
7.39,998930.0
7.4,998933.0
7.41,998931.0
7.42,998932.0
7.43,998924.0
7.4399999999999995,998914.0
7.45,998906.0
7.46,998902.0
7.47,998892.0
7.4799999999999995,998877.0
7.49,998867.0
7.5,998870.0
7.51,998859.0
7.52,998855.0
7.53,998855.0
7.54,998850.0
7.55,998844.0
7.56,998847.0
7.57,998847.0
7.58,998838.0
7.59,998834.0
7.6,998830.0
7.61,998823.0
7.62,998820.0
7.63,998827.0
7.64,998819.0
7.65,998821.0
7.66,998830.0
7.67,998827.0
7.68,998829.0
7.6899999999999995,998835.0
7.7,998840.0
7.71,998843.0
7.72,998842.0
7.7299999999999995,998843.0
7.74,998841.0
7.75,998858.0
7.76,998867.0
7.77,998873.0
7.78,998878.0
7.79,998885.0
7.8,998883.0
7.81,998901.0
7.82,998914.0
7.83,998920.0
7.84,998930.0
7.85,998937.0
7.86,998939.0
7.87,998945.0
7.88,998950.0
7.89,998957.0
7.9,998956.0
7.91,998955.0
7.92,998960.0
7.93,998959.0
7.94,998961.0
7.95,998962.0
7.96,998951.0
7.97,998939.0
7.9799999999999995,998930.0
7.99,998930.0
8.0,998923.0
8.01,998920.0
8.02,998916.0
8.03,998923.0
8.04,998917.0
8.05,998915.0
8.06,998915.0
8.07,998910.0
8.08,998907.0
8.09,998895.0
8.1,998896.0
8.11,998893.0
8.12,998886.0
8.13,998877.0
8.14,998868.0
8.15,998865.0
8.16,998851.0
8.17,998855.0
8.18,998844.0
8.19,998849.0
8.2,998846.0
8.209999999999999,998847.0
8.22,998842.0
8.23,998837.0
8.24,998832.0
8.25,998824.0
8.26,998813.0
8.27,998817.0
8.28,998811.0
8.29,998801.0
8.3,998792.0
8.31,998787.0
8.32,998782.0
8.33,998780.0
8.34,998782.0
8.35,998777.0
8.36,998774.0
8.37,998774.0
8.38,998773.0
8.39,998772.0
8.4,998769.0
8.41,998769.0
8.42,998769.0
8.43,998773.0
8.44,998775.0
8.45,998776.0
8.459999999999999,998774.0
8.47,998767.0
8.48,998767.0
8.49,998765.0
8.5,998760.0
8.51,998756.0
8.52,998755.0
8.53,998758.0
8.54,998764.0
8.55,998761.0
8.56,998758.0
8.57,998750.0
8.58,998740.0
8.59,998744.0
8.6,998734.0
8.61,998732.0
8.62,998737.0
8.63,998739.0
8.64,998741.0
8.65,998729.0
8.66,998728.0
8.67,998720.0
8.68,998724.0
8.69,998726.0
8.7,998725.0
8.71,998723.0
8.72,998723.0
8.73,998725.0
8.74,998722.0
8.75,998722.0
8.76,998721.0
8.77,998719.0
8.78,998713.0
8.79,998708.0
8.8,998707.0
8.81,998704.0
8.82,998708.0
8.83,998698.0
8.84,998698.0
8.85,998700.0
8.86,998705.0
8.87,998708.0
8.88,998709.0
8.89,998711.0
8.9,998715.0
8.91,998712.0
8.92,998712.0
8.93,998715.0
8.94,998706.0
8.95,998706.0
8.96,998702.0
8.97,998705.0
8.98,998707.0
8.99,998698.0
9.0,998693.0
9.01,998692.0
9.02,998682.0
9.03,998684.0
9.04,998677.0
9.05,998665.0
9.06,998664.0
9.07,998656.0
9.08,998660.0
9.09,998676.0
9.1,998666.0
9.11,998661.0
9.12,998661.0
9.13,998663.0
9.14,998669.0
9.15,998668.0
9.16,998663.0
9.17,998661.0
9.18,998660.0
9.19,998662.0
9.2,998659.0
9.21,998666.0
9.22,998668.0
9.23,998677.0
9.24,998677.0
9.25,998685.0
9.26,998683.0
9.27,998681.0
9.28,998676.0
9.29,998676.0
9.3,998670.0
9.31,998667.0
9.32,998661.0
9.33,998669.0
9.34,998677.0
9.35,998682.0
9.36,998677.0
9.37,998675.0
9.38,998674.0
9.39,998679.0
9.4,998673.0
9.41,998665.0
9.42,998661.0
9.43,998651.0
9.44,998653.0
9.45,998652.0
9.46,998645.0
9.47,998637.0
9.48,998632.0
9.49,998638.0
9.5,998634.0
9.51,998626.0
9.52,998628.0
9.53,998629.0
9.54,998631.0
9.55,998633.0
9.56,998627.0
9.57,998627.0
9.58,998624.0
9.59,998626.0
9.6,998617.0
9.61,998616.0
9.62,998617.0
9.63,998617.0
9.64,998616.0
9.65,998615.0
9.66,998617.0
9.67,998621.0
9.68,998616.0
9.69,998613.0
9.7,998611.0
9.71,998613.0
9.72,998612.0
9.73,998612.0
9.74,998602.0
9.75,998591.0
9.76,998594.0
9.77,998596.0
9.78,998596.0
9.79,998595.0
9.8,998590.0
9.81,998578.0
9.82,998576.0
9.83,998579.0
9.84,998578.0
9.85,998583.0
9.86,998586.0
9.87,998583.0
9.88,998583.0
9.89,998585.0
9.9,998582.0
9.91,998575.0
9.92,998577.0
9.93,998578.0
9.94,998580.0
9.95,998581.0
9.96,998577.0
9.97,998579.0
9.98,998580.0
9.99,998578.0
10.0,1411500.0
10.01,1410590.0
10.02,1409420.0
10.03,1407960.0
10.04,1406190.0
10.049999999999999,1404080.0
10.06,1401610.0
10.07,1398770.0
10.08,1395550.0
10.09,1391940.0
10.1,1387930.0
10.11,1383520.0
10.12,1378690.0
10.129999999999999,1373450.0
10.14,1367820.0
10.15,1361800.0
10.16,1355420.0
10.17,1348690.0
10.18,1341600.0
10.19,1334170.0
10.2,1326440.0
10.209999999999999,1318430.0
10.22,1310170.0
10.23,1301670.0
10.24,1292970.0
10.25,1284100.0
10.26,1275080.0
10.27,1265940.0
10.28,1256720.0
10.29,1247430.0
10.299999999999999,1238100.0
10.31,1228770.0
10.32,1219460.0
10.33,1210210.0
10.34,1201040.0
10.35,1191960.0
10.36,1183010.0
10.37,1174210.0
10.379999999999999,1165570.0
10.39,1157090.0
10.4,1148830.0
10.41,1140780.0
10.42,1132940.0
10.43,1125340.0
10.44,1118000.0
10.45,1110910.0
10.459999999999999,1104080.0
10.47,1097520.0
10.48,1091210.0
10.49,1085190.0
10.5,1079440.0
10.51,1073950.0
10.52,1068730.0
10.53,1063780.0
10.54,1059090.0
10.549999999999999,1054660.0
10.56,1050480.0
10.57,1046550.0
10.58,1042870.0
10.59,1039410.0
10.6,1036160.0
10.61,1033130.0
10.62,1030310.0
10.629999999999999,1027680.0
10.64,1025230.0
10.65,1022950.0
10.66,1020860.0
10.67,1018920.0
10.68,1017130.0
10.69,1015480.0
10.7,1013960.0
10.709999999999999,1012570.0
10.72,1011280.0
10.73,1010100.0
10.74,1009020.0
10.75,1008040.0
10.76,1007130.0
10.77,1006310.0
10.78,1005570.0
10.79,1004890.0
10.799999999999999,1004280.0
10.81,1003720.0
10.82,1003210.0
10.83,1002750.0
10.84,1002340.0
10.85,1001970.0
10.86,1001630.0
10.87,1001320.0
10.879999999999999,1001040.0
10.89,1000780.0
10.9,1000550.0
10.91,1000340.0
10.92,1000160.0
10.93,999986.0
10.94,999830.0
10.95,999693.0
10.959999999999999,999577.0
10.97,999473.0
10.98,999379.0
10.99,999287.0
11.0,999212.0
11.01,999140.0
11.02,999078.0
11.03,999014.0
11.04,998964.0
11.049999999999999,998913.0
11.06,998870.0
11.07,998830.0
11.08,998794.0
11.09,998761.0
11.1,998735.0
11.11,998715.0
11.12,998692.0
11.129999999999999,998671.0
11.14,998648.0
11.15,998631.0
11.16,998610.0
11.17,998596.0
11.18,998582.0
11.19,998571.0
11.2,998572.0
11.209999999999999,998566.0
11.22,998558.0
11.23,998563.0
11.24,998557.0
11.25,998549.0
11.26,998546.0
11.27,998535.0
11.28,998521.0
11.29,998512.0
11.299999999999999,998509.0
11.31,998506.0
11.32,998502.0
11.33,998497.0
11.34,998488.0
11.35,998480.0
11.36,998475.0
11.37,998473.0
11.379999999999999,998464.0
11.39,998461.0
11.4,998454.0
11.41,998455.0
11.42,998462.0
11.43,998465.0
11.44,998463.0
11.45,998464.0
11.459999999999999,998465.0
11.47,998461.0
11.48,998466.0
11.49,998459.0
11.5,998461.0
11.51,998469.0
11.52,998463.0
11.53,998457.0
11.54,998459.0
11.55,998461.0
11.56,998471.0
11.57,998456.0
11.58,998457.0
11.59,998458.0
11.6,998453.0
11.61,998452.0
11.62,998448.0
11.629999999999999,998454.0
11.64,998448.0
11.65,998455.0
11.66,998458.0
11.67,998454.0
11.68,998441.0
11.69,998439.0
11.7,998433.0
11.709999999999999,998430.0
11.72,998427.0
11.73,998423.0
11.74,998419.0
11.75,998415.0
11.76,998413.0
11.77,998412.0
11.78,998405.0
11.79,998400.0
11.8,998393.0
11.81,998397.0
11.82,998395.0
11.83,998385.0
11.84,998394.0
11.85,998396.0
11.86,998395.0
11.87,998391.0
11.879999999999999,998390.0
11.89,998391.0
11.9,998389.0
11.91,998389.0
11.92,998383.0
11.93,998384.0
11.94,998384.0
11.95,998388.0
11.959999999999999,998385.0
11.97,998385.0
11.98,998382.0
11.99,998384.0
12.0,998380.0
12.01,998381.0
12.02,998381.0
12.030000000000001,998384.0
12.04,998384.0
12.05,998385.0
12.059999999999999,998384.0
12.07,998378.0
12.08,998378.0
12.09,998383.0
12.1,998379.0
12.11,998377.0
12.120000000000001,998372.0
12.129999999999999,998374.0
12.14,998376.0
12.149999999999999,998369.0
12.16,998393.0
12.17,998401.0
12.18,998406.0
12.19,998407.0
12.2,998408.0
12.21,998409.0
12.219999999999999,998416.0
12.23,998412.0
12.24,998415.0
12.25,998418.0
12.26,998421.0
12.27,998419.0
12.280000000000001,998413.0
12.29,998406.0
12.3,998403.0
12.309999999999999,998401.0
12.32,998404.0
12.33,998405.0
12.34,998401.0
12.35,998400.0
12.36,998402.0
12.370000000000001,998392.0
12.379999999999999,998392.0
12.39,998392.0
12.399999999999999,998394.0
12.41,998394.0
12.42,998390.0
12.43,998392.0
12.44,998389.0
12.45,998382.0
12.46,998384.0
12.469999999999999,998380.0
12.48,998385.0
12.49,998378.0
12.5,998374.0
12.51,998367.0
12.52,998368.0
12.530000000000001,998367.0
12.54,998369.0
12.55,998369.0
12.559999999999999,998375.0
12.57,998380.0
12.58,998382.0
12.59,998381.0
12.6,998379.0
12.61,998376.0
12.620000000000001,998379.0
12.629999999999999,998380.0
12.64,998372.0
12.649999999999999,998377.0
12.66,998390.0
12.67,998382.0
12.68,998377.0
12.69,998375.0
12.7,998379.0
12.71,998377.0
12.719999999999999,998379.0
12.73,998381.0
12.74,998373.0
12.75,998371.0
12.76,998374.0
12.77,998371.0
12.780000000000001,998374.0
12.79,998369.0
12.8,998373.0
12.809999999999999,998373.0
12.82,998368.0
12.83,998363.0
12.84,998363.0
12.85,998363.0
12.86,998356.0
12.870000000000001,998350.0
12.879999999999999,998345.0
12.89,998342.0
12.899999999999999,998343.0
12.91,998346.0
12.92,998341.0
12.93,998342.0
12.94,998338.0
12.95,998343.0
12.96,998344.0
12.969999999999999,998346.0
12.98,998349.0
12.99,998346.0
13.0,998349.0
13.01,998350.0
13.02,998347.0
13.030000000000001,998344.0
13.04,998343.0
13.05,998337.0
13.059999999999999,998332.0
13.07,998329.0
13.08,998330.0
13.09,998327.0
13.1,998322.0
13.11,998327.0
13.120000000000001,998323.0
13.129999999999999,998323.0
13.14,998325.0
13.149999999999999,998320.0
13.16,998320.0
13.17,998317.0
13.18,998319.0
13.19,998318.0
13.2,998319.0
13.21,998314.0
13.219999999999999,998314.0
13.23,998314.0
13.24,998321.0
13.25,998321.0
13.26,998322.0
13.27,998318.0
13.280000000000001,998320.0
13.29,998317.0
13.3,998319.0
13.309999999999999,998320.0
13.32,998319.0
13.33,998319.0
13.34,998311.0
13.35,998309.0
13.36,998303.0
13.370000000000001,998300.0
13.379999999999999,998305.0
13.39,998300.0
13.399999999999999,998302.0
13.41,998307.0
13.42,998313.0
13.43,998312.0
13.44,998307.0
13.45,998310.0
13.46,998309.0
13.469999999999999,998313.0
13.48,998308.0
13.49,998309.0
13.5,998311.0
13.51,998314.0
13.52,998312.0
13.530000000000001,998314.0
13.54,998318.0
13.55,998322.0
13.559999999999999,998321.0
13.57,998326.0
13.58,998326.0
13.59,998322.0
13.6,998318.0
13.61,998318.0
13.620000000000001,998319.0
13.629999999999999,998321.0
13.64,998320.0
13.649999999999999,998317.0
13.66,998319.0
13.67,998323.0
13.68,998320.0
13.69,998313.0
13.7,998312.0
13.71,998307.0
13.719999999999999,998308.0
13.73,998301.0
13.74,998302.0
13.75,998299.0
13.76,998291.0
13.77,998291.0
13.780000000000001,998291.0
13.79,998294.0
13.8,998292.0
13.809999999999999,998285.0
13.82,998285.0
13.83,998286.0
13.84,998286.0
13.85,998288.0
13.86,998290.0
13.870000000000001,998290.0
13.879999999999999,998288.0
13.89,998280.0
13.899999999999999,998279.0
13.91,998275.0
13.92,998272.0
13.93,998275.0
13.94,998269.0
13.95,998269.0
13.96,998270.0
13.969999999999999,998269.0
